title,url,content																					
Committed to making the move stick, Walmsley climbed the Grand Col Ferret at 102 kilometers with a strong powerhike and held a five-minute gap over Jornet. Seemingly unconcerned with his position, Jornet chatted in French with both spectators and volunteers before vanishing into the night. Moving faster and looking stronger over the col than the previous two men, Blanchard continued the chase in third 17 minutes back. Miller and Evans continued to work together to keep the gap manageable.																					
The gap between Walmsley and Jornet stretched even further to 14 minutes by the sleepy Swiss village of La Fouly, 112 kilometers into the race. Both men were running under course-record pace, and both looked calm and collected. Still running strong into La Fouly, Blanchard kept the leaders within reach.																					
But Walmsley was committed to stretching the elastic on the field as much as he could, coming through Champex-Lac at 125 kilometers with 13 hours and 40 minutes on the race clock, gaining even more time on the course record and moving strongly. Itâ€™s generally a bad idea to bet against Walmsley after heâ€™s put his mind to something, and after a fifth-place finish in 2017 and DNF in 2018 and 2021 at UTMB, his commitment to the race and move to Europe to train on the trails seemed to be paying off. But Walmsley is also known for going out fast and strong, and it doesnâ€™t always stick.																					
Kilian Jornet, 2022 UTMB champion. Photo: iRunFar/Bryon Powell																					
One could argue that Jornet was just biding his time, letting Walmsley burn his matches out front. However, there were times around this point in the race when Jornet just plain looked like he was working, enough so that we all began to wonder if the GOAT of trail running would have a crack in his armor today. However, by Trient at 142 kilometers, Jornet had decided to make his move, coming into the aid station in the lead.																					
But instead of seeing Walmsley behind him, it was a surging Blanchard, less than a minute back, that Jornet would have to now battle. It was a long 19 minutes before Walmsley would arrive, appearing to be in discomfort. The dynamic duo of Evans and Miller continued to run together, still holding the gap to the race leader at just over 30 minutes, as they had for much of the race.																					
As the kilometers ticked down, it was indeed a showdown between two men, except it was Blanchard challenging Jornet, with both men coming into Vallorcine at 153 kilometers together, well ahead of the course-record pace. With Walmsley slowly losing time to the leaders but still in third, eyes moved to Evans whoâ€™d finally dropped Miller after nearly a night and a day of racing side by side to see if he could make the pass.																					
The 2022 UTMB menâ€™s podium (l-to-r): 2. Mathieu Blanchard, 1. Kilian Jornet, and 3. Tom Evans. Photo: iRunFar/Bryon Powell																					
By this time, it felt nearly inevitable that Jornet would run to the win and it was no surprise when he came into Tete aux Vents solo looking focused and fast with an 11-kilometer downhill run to the finish. Blanchard never gave up the chase, seven minutes back, while Evans passed a tired but â€œpumpedâ€ Walmsley to slot into third for the first time.																					
Jornet would finish with a course-record time of 19:49:30, besting both FranÃ§ois Dâ€™Haeneâ€™s 2014 record time (20:11:44) on a course that did not include the Pyramides Calcaires, a gnarly little climb and descent added to the UTMB course a few years back, and Capellâ€™s 2019 time (20:19:09), which did include those extra kilometers. This is his fourth win at UTMB. Just five minutes back, Blanchard would also come into the finishing chute under the previous course record in second place. An elated Evans rounded out the podium, a stellar finish for his first UTMB.																					
Walmsley came across the line in fourth, releasing the two DNF monkeys on his back and finishing the next step in his goal of ultimately winning this race someday. Miller, no longer on the comeback trail following surgery and recovery, but fully back, crossed the line in fifth place.																					
Most of the back half of the menâ€™s top 10 are runners who started slower and bided their time, moving up in the raceâ€™s second half, including Franceâ€™sBeÃ±at Marmissolle, Franceâ€™sArthur Joyeux-Bouillon,Jonas Russiof Switzerland, and Romaniaâ€™sRobert Hajnal. The final member of the menâ€™s top 10, however, is Franceâ€™sThibaut Garrivier, who went out hot and looked like he paid for it later, but ultimately held onto 10th place.																					
Arthur Joyeux-Bouillon on his way to seventh place at the 2022 UTMB. Photo: iRunFar/Meghan Hicks																					
Full results.																					
The scene at the Courmayeur aid station, about 80 kilometers into the 2022 UTMB. Photo: iRunFar/Bryon Powell																					
An American living in France and eighth-place finisher at UTMB in 2021,Katie Schide(preâ€“ andpost-race interviews)Â set out to make her mark on the race from the beginning, leading the womenâ€™s field after seven kilometers into Les Houches while being trailed closely by the trio ofMarianne Hogan(post-race interview) from Canada,Kaytlyn Gerbin(post-race interview) from the USA, andHillary Allenfrom the USA.																					
Schide grew the gap over the next 13 kilometers into Saint-Gervais. With only one hour and 48 minutes on the race clock, a truly raw opening effort, her lead over second place Hogan was already five minutes, and she had eight minutes on third placeAudrey Tanguy(pre-race interview) of France.Jocelyne PaulyandManon Bohard, both from France also, came through in fourth and fifth withMimmi Kotka(pre-race interview), a Swede living in Chamonix, just behind them in sixth.Fu-Zhao Xiang(pre-race interview) of China,Ragna Debats(pre-race interview), who is Dutch but lives in Spain, andAzara GarcÃ­a(pre-race interview) of Spain rounded out the top 10, running together 13 minutes behind Schide.																					
